Date,High,Low,Open,Close,Volume,Adj Close
2015-07-27,116.08300018310547,111.125,115.0,111.83300018310547,3031380.0,95.1114730834961
2015-07-28,114.58300018310547,110.58300018310547,111.375,114.20800018310547,3351928.0,97.13134765625
2015-07-29,114.5,112.08300018310547,114.16699981689453,112.91699981689453,3799195.0,96.03337860107422
2015-07-30,115.58300018310547,112.91699981689453,113.20800018310547,113.20800018310547,8104052.0,96.28087615966797
2015-07-31,114.08300018310547,112.375,113.33300018310547,112.54199981689453,5377446.0,95.71443939208984
2015-08-03,113.75,112.25,112.58300018310547,112.54199981689453,2878239.0,95.71443939208984
2015-08-04,113.25,111.375,112.625,112.625,4383127.0,95.78504180908203
2015-08-05,114.33300018310547,112.16699981689453,112.66699981689453,113.95800018310547,2769999.0,96.91871643066406
2015-08-06,115.0,112.70800018310547,114.16699981689453,113.25,12025086.0,96.31658935546875
2015-08-07,113.66699981689453,111.08300018310547,112.58300018310547,111.54199981689453,4762880.0,94.86396789550781
2015-08-10,112.16699981689453,109.08300018310547,111.66699981689453,109.45800018310547,4761007.0,93.0915756225586
2015-08-11,110.25,108.0,109.25,109.0,6722565.0,92.70203399658203
2015-08-12,108.58300018310547,105.91699981689453,108.33300018310547,106.70800018310547,5033044.0,90.75276184082031
2015-08-13,107.66699981689453,105.5,106.75,106.54199981689453,6023696.0,90.61157989501953
2015-08-14,108.29199981689453,106.33300018310547,106.70800018310547,108.04199981689453,2001253.0,91.88729858398438
2015-08-17,108.33300018310547,106.41699981689453,108.04199981689453,106.70800018310547,1299099.0,90.75276184082031
2015-08-18,107.54199981689453,105.75,107.5,106.04199981689453,2115512.0,90.18634033203125
2015-08-19,106.16699981689453,104.875,105.83300018310547,105.0,2073483.0,89.30013275146484
2015-08-20,106.41699981689453,104.16699981689453,104.33300018310547,104.95800018310547,3895869.0,89.2644271850586
2015-08-21,104.54199981689453,101.5,104.16699981689453,102.83300018310547,8286668.0,87.4571533203125
2015-08-24,101.66699981689453,93.91670227050781,100.83300018310547,96.08329772949219,21259096.0,81.71669006347656
2015-08-25,102.0,89.25,98.33329772949219,99.29170227050781,12442059.0,84.44536590576172
2015-08-26,102.5,96.91670227050781,99.33329772949219,99.91670227050781,10884993.0,84.97689819335938
2015-08-27,101.41699981689453,98.33329772949219,101.16699981689453,99.29170227050781,12451533.0,84.44536590576172
2015-08-28,104.20800018310547,100.04199981689453,101.58300018310547,101.33300018310547,4771845.0,86.18144226074219
2015-08-31,102.79199981689453,100.08300018310547,100.83300018310547,101.20800018310547,4827870.0,86.07513427734375
2015-09-01,102.08300018310547,99.5,100.08300018310547,100.20800018310547,3799548.0,85.22466278076172
2015-09-02,100.83300018310547,96.45829772949219,100.83300018310547,97.08329772949219,6875404.0,82.5671615600586
2015-09-03,99.5,96.29170227050781,96.45829772949219,98.0,5062188.0,84.87677001953125
2015-09-04,98.0,94.29170227050781,97.5,95.41670227050781,10292604.0,82.63939666748047
2015-09-07,95.83329772949219,93.66670227050781,95.58329772949219,93.83329772949219,8050246.0,81.26803588867188
2015-09-08,96.79170227050781,94.29170227050781,95.0,95.375,5787757.0,82.60328674316406
2015-09-09,101.125,96.0,97.5,100.75,12015592.0,87.25851440429688
2015-09-10,100.75,98.29170227050781,100.54199981689453,99.375,2798323.0,86.0676498413086
2015-09-11,100.625,98.91670227050781,99.875,99.70829772949219,2404740.0,86.3563003540039
2015-09-14,105.33300018310547,99.75,100.0,104.91699981689453,5742222.0,90.86751556396484
2015-09-15,107.91699981689453,103.75,104.70800018310547,105.70800018310547,5089286.0,91.55259704589844
2015-09-16,107.25,104.33300018310547,105.66699981689453,106.54199981689453,3290786.0,92.27490997314453
2015-09-18,108.33300018310547,104.45800018310547,106.54199981689453,105.66699981689453,7200021.0,91.5170669555664
2015-09-21,106.41699981689453,104.16699981689453,104.25,105.625,2233722.0,91.48070526123047
2015-09-22,106.125,100.04199981689453,105.83300018310547,100.75,6530800.0,87.25851440429688
2015-09-23,102.75,99.20829772949219,99.20829772949219,101.08300018310547,3839610.0,87.54692840576172
2015-09-24,102.0,100.20800018310547,101.5,101.70800018310547,3772704.0,88.08821868896484
2015-09-28,102.5,100.54199981689453,101.70800018310547,100.79199981689453,2310477.0,87.29490661621094
2015-09-29,102.29199981689453,99.16670227050781,99.29170227050781,101.125,3975267.0,87.58331298828125
2015-09-30,103.66699981689453,100.83300018310547,102.41699981689453,103.125,3470785.0,89.31547546386719
2015-10-01,104.91699981689453,102.58300018310547,104.33300018310547,102.91699981689453,3822145.0,89.13533020019531
2015-10-05,106.875,103.25,103.25,106.41699981689453,4026033.0,92.1666488647461
2015-10-06,108.25,104.0,107.91699981689453,104.79199981689453,8623933.0,90.75924682617188
2015-10-07,106.66699981689453,104.375,105.04199981689453,106.45800018310547,3385142.0,92.20215606689453
2015-10-08,106.875,104.41699981689453,106.58300018310547,105.0,3521266.0,90.93939208984375
2015-10-09,105.83300018310547,104.58300018310547,105.75,105.0,3262202.0,90.93939208984375
2015-10-12,107.5,104.75,107.5,106.04199981689453,2117947.0,91.84185791015625
2015-10-13,107.0,105.75,106.16699981689453,106.20800018310547,2506449.0,91.98564147949219
2015-10-14,106.75,104.33300018310547,106.16699981689453,104.875,2665834.0,90.83113861083984
2015-10-15,105.66699981689453,103.79199981689453,105.41699981689453,104.16699981689453,2725071.0,90.21794128417969
2015-10-16,106.625,104.33300018310547,104.41699981689453,105.66699981689453,19650850.0,91.5170669555664
2015-10-19,106.375,105.08300018310547,105.83300018310547,106.08300018310547,4176244.0,91.87737274169922
2015-10-20,108.16699981689453,105.58300018310547,106.125,106.625,5440894.0,92.34679412841797
2015-10-21,109.75,105.91699981689453,106.625,108.29199981689453,4227984.0,93.79057312011719
2015-10-23,111.625,109.25,109.25,110.54199981689453,3888451.0,95.7392578125
2015-10-26,111.25,109.375,110.83300018310547,110.70800018310547,2554590.0,95.88304138183594
2015-10-27,111.04199981689453,109.25,110.16699981689453,110.54199981689453,8433085.0,95.7392578125
2015-10-28,110.83300018310547,107.54199981689453,109.70800018310547,107.875,4449216.0,93.42939758300781
2015-10-29,109.33300018310547,106.08300018310547,108.375,106.625,9820096.0,92.34679412841797
2015-10-30,114.70800018310547,106.70800018310547,106.70800018310547,110.66699981689453,10949250.0,95.8475341796875
2015-11-02,111.08300018310547,108.08300018310547,110.375,110.58300018310547,11462052.0,95.7747802734375
2015-11-03,114.83300018310547,110.83300018310547,110.83300018310547,113.08300018310547,11192800.0,97.94000244140625
2015-11-04,113.75,112.125,113.54199981689453,112.54199981689453,4315034.0,97.47144317626953
